index,Unnamed: 0,content,entity,true_score,new_score,raw_score
4965,168,獐子岛同日收到证监会立案调查通知书，监管部门认为獐子岛涉嫌信息披露违法违规,獐子岛,-1,-1,-1
4978,169,另一卷入乐视网股权质押纠纷的于今年1月28日发布计提资产减值准备的公告，其中提到，质押股票乐视网自2017年4月17日停牌，于2018年1月24日复牌,乐视网,-1,-2,-1
4980,170,比如在投资者关系互动平台上表示，公司目前没有贾跃亭质押的乐视网股票,乐视网,0,-1,-1
4981,171,集中爆仓风险在加大股权质押爆仓一直被认为是乐视网脚底最大的地雷,乐视网,-1,-1,-1
5201,172,前20名中，保险资金目前持有国民技术比例最低，只有0.41%,国民技术,-1,-1,-1
5298,173,1月15日之后，由于市场风向快速被金融股接管，有色金属行业股价出现调整，方大炭素融资余额也高位回落，近6日累计下降2.47亿元,方大炭素,-1,0,-1
5330,174,值得注意的是，张氏兄弟计划在未来12个月内继续减持0到1.7亿股永辉超市股份；而林芝腾讯则没有在未来12个月内继续增持永辉超市股份的计划,永辉超市,-1,0,-1
5333,175,之后，便是陆陆续续万手级别的涨停板价格卖单成交，并且复牌当日10:30分以后永辉超市股价再也没有达到过涨停板,永辉超市,-1,-2,-1
5351,176,去年11月复牌以来，江苏有线一路下跌，最新价为7.97元,江苏有线,-1,-1,-1
5411,177,对于孙宏斌的这一决定，乐视网内部不少员工似乎也颇为惊讶,乐视网,0,-3,-1
5415,178,据野马财经3月25日发布的对话实录，孙宏斌称：“(乐视网)极度缺乏资金，已经资不抵债，现在乐视网有75亿债权，今年很多要到期，很多都是乐视网非上市体系对上市公司的欠款,乐视网,-1,-2,-1
5429,179,当然科大讯飞的年报也不是没有短板，应收帐款和现金流问题，很多股东投资者，媒体也都正面跟我们提出来,科大讯飞,-1,-1,-1
5435,180,科大讯飞存在的短板和不足，我们坦诚的打开来分析,科大讯飞,-1,-1,-1
5480,181,第一个问题科大讯飞第一讲是平台，第二也做一些产品，我想问你们既要占领平行市场，又要占领垂直市场，两者市场占有率都要慢慢争取，争取和大家共赢，如果有一天你们发展遇到瓶颈，你们要建立共赢平台，真正已经发展成很大公司，你们如果需要砍掉一些你们的产业部，就是说你们要砍掉一些你们产业部的比如垂直市场的一些东西，会以什么为标准去砍掉这些产业部,科大讯飞,0,-1,-1
5499,182,显然，一批持有乐视网股票的机构将遭受大额损失，它们将向贾跃亭追讨赔偿,乐视网,-1,-1,-1
5500,183,第三，乐视网股东层面的变化，仍改变不了现金流层面的困局，不会带来经营上的变化,乐视网,-1,-1,-1
5502,184,所以，虽然经过春节前11个跌停板后，春节后乐视网曾出现连续的涨停，但是这位资深市场分析人士认为，“乐视网的抛售压力远远没有消除，风险消除还言之尚早”,乐视网,-1,-1,-1
5520,185,也就是说，国民技术方面只能投钱，不能干涉，甚至不能过问,国民技术,-1,-1,-1
5538,186,这一切，实际上与国民技术的公司治理不完善，没有建立严格的风控机制关系密切,国民技术,-1,-1,-1
5564,187,小米具有VIE结构2014年，小米入股美的集团的一则公告“泄露”了小米的VIE股权结构与雷军的持股数目,美的集团,0,-1,-1
5636,188,从出任到辞任，孙宏斌在乐视网董事长的位子上呆了不足8个月,乐视网,-1,-1,-1
5652,189,仅工商银行市值超过了2万亿,工商银行,1,-1,-1
5659,190,东北证券：昨日A股市场低开主要由于外盘的下跌，但我们之前提到，目前仍未看到经济和政策因素引发市场中期调整的风险，情绪上冲击所造成的市场超跌会较快的得到纠偏修复,东北证券,0,-1,-1
5673,191,无论怎样，西部证券也只能含泪计提了这4亿坏账,西部证券,-1,-1,-1
5732,192,而近两月环比成倍增长的太平洋证券仅实现8.52亿元，居于末位,太平洋,-1,0,-1
5776,193,而二季度以来，威华股份的股价在短暂调整后便呈现明显的上攻之势,威华股份,1,-1,-1
5784,194,6月中旬以来，分众传媒下跌幅度已经接近10%,分众传媒,-1,-1,-1
5805,195,再陷专利纠纷案根据北京知识产权法院官方微信披露的信息，格力电器起诉北京天昂伟业商贸有限公司(以下简称“天昂公司”)、广东美的制冷设备有限公司(以下简称“美的公司”)“制冷王”系列空调侵犯了其实用新型专利权，并索赔5000万元,格力电器,-1,-1,-1
5817,196,随着股指下午跳水，中国平安反而还下跌了0.36%,中国平安,-1,-1,-1
5827,197,A、B股受损投资者均可索赔广东奔犇律师事务所主任刘律师也表示，上海普天虚假陈述，造成股民惨重损失，证监会虽然对他们予以了行政处罚，但投资者的经济损失并未得到丝毫弥补,上海普天,-1,-1,-1
5907,198,贝因美由于无法妥善处理降价给渠道商带来的成本压力且迷失了自己的市场定位，已经遭遇连年亏损,贝因美,-1,-1,-1
5953,199,其中，仅华泰证券深圳益田路荣超商务中心营业部成交额突破300亿元,华泰证券,0,0,-1
5955,200,而在2015年排名第六位的中信证券上海恒丰路营业部去年的表现“失常”，去年的成交额仅为27.82亿元，排名第115位，掉落109个位次，跌出百名之外,中信证券,0,-1,-1
5956,201,在2015年风光无限的中信证券上海溧阳路营业部去年成交额大幅下降，由2015年1482.06亿元的成交额将至去年的147.32亿元，同比下降90.06%，排名从榜首跌落至第七位,中信证券,0,-1,-1
5981,202,甚至由于白马的业绩出现地雷，市场情绪受影响，出现了对同行业其他公司的业绩担忧，如老板电器业绩快报发布当天，美的和格力的股价被无辜拖累,老板电器,-1,-1,-1
6004,203,互联网于斌在接受本报记者采访时认为，虽然珍爱网并入德奥通航代价较低，但却较难缓解珍爱网的市场压力,德奥通航,0,-2,-1
6017,204,11月28日晚间，国民技术突发公告，称负责公司5亿元投资基金的前海旗隆、北京旗隆的相关人员失去联系，公司股票于11月29日开市起停牌,国民技术,-1,-1,-1
6026,205,从公司近几年的财务报表来看，国民技术从2011年至2016年5个年度的净利润之和还不足4亿，2017年前三季度公司净利润也才5054万元,国民技术,-1,-1,-1
6028,206,深交所在11月30日给国民技术下发了《关注函》，12月15日，公司还收到证监会的《调查通知书》，称国民技术涉嫌信息披露违法违规，根据证券法的有关规定，证监会决定对国民技术进行立案调查,国民技术,-1,-1,-1
6046,207,西部牧业2017年净利润亏损3.65亿元，同比下降598.61%,西部牧业,-1,1,-1
6056,208,前3强中，德国H-F公司连续两年下降近5%，软控股份下降28.2%，VMI公司与上年持平，神户制钢下降17.2%,软控股份,-1,-1,-1
6064,209,然而，蓝色光标的基本面似乎并不如股价表现那么乐观,蓝色光标,-1,-1,-1
6078,210,为什么蓝色光标近年来逐渐失去了资本市场的青睐,蓝色光标,-1,-1,-1
6085,211,虽说靠并购得以不断做大规模，但蓝色光标多年来毛利率却不断下滑,蓝色光标,-1,-1,-1
6099,212,截至收盘，贵州茅台股价才勉强稳守在半年线位置之上,贵州茅台,-1,-1,-1
6153,213,昨天，美的集团却遭遇了利空消息,美的集团,-1,-1,-1
6225,214,昨儿尾盘跳水之后，最敏感的就是投机资金，今儿早盘，贵州燃气、七一二、中弘股份等最先跳水；包括昨儿尾盘拉升的黄金股，也是调整状态，玉名认为这几天最明显的是资金持续性下降，量能萎缩(两市合计量能在4000亿元水平线)，这导致的结果是热点切换不太给力,中弘股份,-1,-1,-1
6232,215,从表面来看，这是一份中规中矩的成绩单，基本符合投资人预期，但是抽丝剥茧之后，华润双鹤的真实业绩恐怕连及格都算不上,华润双鹤,-1,-1,-1
6234,216,剔除这些因素之后，华润双鹤的业绩增速恐怕只有个位数，甚至没有增长；更为严重的是，上市公司从控股股东处收购来的资产根本无法完成业绩承诺，上市公司努力拼凑业绩的背后动机昭然若揭,华润双鹤,-1,-2,-1
6269,217,新黄浦2017年半年报显示，上海领资的持股数量已经增至9900.58万股，持股比例为17.64%，有直追第一大股东上海新华闻投资之势，这也使得新黄浦的股权格局趋于复杂,新黄浦,1,-1,-1
6342,218,而到了2016年，张裕销售毛利率和净利率已经下滑到66.60%和20.8%,张裕,-1,-1,-1
6401,219,与此同时，贵州茅台最新机构持股比例从年初的80.19%，下滑至最新的78.53%，年内日均换手率也只有0.28%,贵州茅台,-1,-1,-1
6422,220,另一方面，乐视网股价近期波动剧烈，从连续跌停到大幅反弹再到连续跌停,乐视网,-1,-2,-1
6426,221,3月14日晚间，乐视网发布的一则董事长辞职公告轰动市场，公司董事长孙宏斌因工作安排调整原因向公司申请辞去董事长职务，退出董事会，并不再在乐视网担任任何职务,乐视网,-1,-1,-1
6435,222,3月19日，乐视网股价遭遇“一字跌停”,乐视网,-1,-1,-1
6458,223,不难看出，獐子岛2017年业绩预告出现了“变脸”,獐子岛,-1,-1,-1
6471,224,加加食品瓶颈难破在业内人士看来，从加加食品终止收购辣妹子食品股份有限公司100%股权，再到以0元的价格转让控股子公司长沙云厨电子商务有限公司股权，如今又拟收购金枪鱼钓，暴露出的是加加食品在寻求多元化发展的过程中问题不断，发展瓶颈始终难以突破,加加食品,-1,-4,-1
6473,225,近几年，加加食品的主营业务并没有太大起色，而是在大力拓展粮油食品等主营业务以外的市场，由于营收增速依然缓慢，加加食品的整体发展已经进入一个瓶颈期，急需通过新鲜血液注入来突破瓶颈,加加食品,-1,-1,-1
6491,226,原股东和新股东彼此是知情的，虽然毛(凤丽)(科融环境实控人)和贾(红生)(科融环境原实控人)又发生了分歧,科融环境,0,-1,-1
6543,227,相反，也有9只个股，在这期间，虽然创出历史新高，但是相对沪指却是下跌的，其中方大特钢相对沪指更是下跌了12.69%，也是唯一一只相对沪指跌幅超10%的个股,方大特钢,-1,-2,-1
6693,228,届时，鹏起科技的资产负债率由40.26%下降至21.26%，流动比率由1.61提升至2.13，速动比率由0.79提升至1.74，上市公司的偿债能力得以增强，财务安全性得以提高,鹏起科技,1,-1,-1
6705,229,空头方面，多数席位空单持仓均有所下滑，其中光大及中信期货空单均减仓200余手，净空持仓分别降至904和944手，除此之外，、国投安信期货等席位空单持仓回落百余手，净空持仓各自降至157和1711手,国投安信,1,-1,-1
6724,230,重磅品种将轮番上市即使遭遇业绩变脸，沃森生物的股价并没有一蹶不振,沃森生物,1,-2,-1
6869,231,智慧农业业绩“变脸”且已连续2年亏损1月15日晚间，智慧农业发布业绩预告修正公告，预计2017年亏损2.1亿-2.7亿元，而公司在三季报中预计全年业绩将扭亏为盈,智慧农业,-1,-1,-1
6871,232,受到业绩“变脸”的影响，智慧农业1月16日大幅下跌，最终报收3.00元，跌幅为6.83%,智慧农业,-1,-2,-1
6895,233,从市值角度看，中广天择、澄天伟业、正海生物等个股市值不足30亿元，友讯达、元隆雅图、元成股份等个股市值不足40亿元,中广天择,-1,-1,-1
6906,234,数据显示，自1月26日起，国创高新的股价便跌跌不休，从8.89元跌至了6.61元，年初至今已跌去34.62%,国创高新,-1,-4,-1
6920,235,鉴于11月23日复牌以来，除了11月28日外，尔康制药成交均比较低，能够出逃的资金只有2400多万，多数机构和散户悉数被“套牢”,尔康制药,-1,-1,-1
