index,sentence,entity,score
27043,除此之外，因被大生农业金融接盘，今日A股上市公司江泉实业也遭遇大跌的尴尬，截至收盘跌幅为8.55%,江泉实业,-1
27064,同样的情况也发生在海康威视身上，数据显示，“东方红”持有海康威视的股数从一季度末的6600万股下降至二季度末的5627万股，环比降幅14.74%,海康威视,-1
27076,万科物业目前没有上市计划,万科,-1
27116,东方航空因高达139.28亿元的亏损陷入财务困境，以至于在2008年年度报告公布当日便戴上了ST帽子,东方航空,-1
27119,此后，海普瑞股价连续下跌，低谷时近600亿元的市值灰飞烟灭，众多投资者被深度套牢,海普瑞,-1
27123,西部矿业的股价亦从历史最高价68.5元最低跌至5.30元，许多人认为高盛是在割肉大甩卖,西部矿业,-1
27159,2015年下半年，在资本市场震荡期间，“券商龙头”中信证券陷入高管被调查风波，公司高管共计八人涉嫌违法从事证券交易活动，被公安机关要求协助调查,中信证券,-1
27161,华立股份（603038.SH）和绿茵生态（002887.SZ）下跌了25.23%和22.24%,华立股份,-1
27165,受万科A拖累，引发房地产板块颤抖,万科,-1
27178,周三一早，万科独董刘姝威质疑钜盛华持有万科资管计划的事件有了最新进展,万科,-1
27259,截止3月20日过去6个交易日，世纪华通股价下跌接近5%，3月20日收盘价为32.56元,世纪华通,-1
27262,有投资者认为乐视网的股价已经触底，跌无可跌，风险已经不大,乐视网,-1
27269,近日，万科公告，意外曝光了万科董事会主席和总裁在经济利润奖金制度中的分配比例，而此前，万科管理层对此一直遮遮掩掩，而羞于见人的事情往往更加成为市场的焦点，也备受市场质疑,万科,-1
27309,根据2016年3月上述赵文权与孙陶然等五人签署的《委托投票协议》，以及参考此次股权转让后，赵文权持有的蓝色光标表决权总额将仅为19.92%,蓝色光标,-1
27382,近一年来，机构调研天威视讯数量为零，自二季度末景顺、金鹰基金产品撤出后，目前只有王亚伟等少数投资机构驻留在十大流通股东中,天威视讯,-1
27398,然而，如果抛开未来因素，快乐购多年来业绩表现其实始终差强人意,快乐购,-1
27462,公司及时详细地披露了华安证券起诉蒋九明的相关事项,华安证券,-1
27463,由于蒋九明涉嫌操纵证券、股票市场一案尚在受理中，公司无法判断华安证券起诉的结果，且股东文细棠主张的代持事项仍无法确认，公司无法预计以上事项对上市公司控制权的影响，但不排除可能涉及公司产生实际控制人的情形,华安证券,-1
27494,不过最近，随着千山药机越来越多的银行账户被冻结和信用违约官司被曝光，财报研究院似乎隐约感觉到：千山药机陷入了跟ST亿阳一样的股东融资弊案中，在该公司公开的账本背后，极可能隐藏着巨额从未公开披露的隐形债务或与大股东债务相关的融资担保行为……种种迹象表明，在管理层和大股东的一手暗箱操纵下，原本主业经营非常健康的千山药机一夜之间就完成了从财务小康到赤贫的惊人角色转变，从资本市场上人人追逐的白天鹅，变成了让无数中小股东损失惨重的黑天鹅，成为A股市场上继乐视之后的又一个血淋淋的绞肉机,千山药机,-1
27498,但5天后的1月18日，千山药机便突然公告遭到证监会立案调查，其控制权转移事项也由此告吹,千山药机,-1
27501,财报研究院发现，之所以出现这种离奇的变化，很可能是由于千山药机管理层隐瞒了巨额没有公开曝光的隐形债务或连带担保责任,千山药机,-1
27503,不过，5天后的1月25日千山药机公告似乎揭开了谜底：当天公告显示，千山药机已查明共有4笔共计1.44亿元的贷款本金出现逾期违约，但值得注意的是，这4笔逾期贷款的放贷人并不包括上述两名自然人和经沣小贷,千山药机,-1
27567,青青稞酒表示，此前收购的中酒时代酒业（北京）有限公司（以下简称“中酒时代”）成为青青稞酒大幅亏损的主要原因,青青稞酒,-1
27645,食品饮料：白酒方面，一线白酒价格环比基本维持原位，同比显著上升，泸州老窖价格环比下降,泸州老窖,-1
27646,白酒方面，一线白酒价格环比基本维持原位，同比显著上升，泸州老窖价格环比下降,泸州老窖,-1
27672,次日2月2日开盘后，信托方直接进行欧浦智网股票卖出操作，所以直接导致了前述被动减持欧浦智网269.93万股的情况,欧浦智网,-1
27695,此外就是海澜之家的多元化正遭遇质疑,海澜之家,-1
27713,再回头看吕小奇所持欧浦智网股票的被动减持，很可能是信托公司及所涉银行在资管新政背景下做出的冷酷决策,欧浦智网,-1
27758,信维通信在接待调研后却未改下跌走势，随后累计下跌约8.7%,信维通信,-1
27785,今年前三个季度，全通教育的盈利能力出现大幅下滑，年内股价跌幅再度超50%,全通教育,-1
27814,”阮光锋表示，近年来东阿阿胶在宣传、营销上将阿胶的功效夸大了，他认为阿胶没有其宣称的各种健康效果,东阿阿胶,-1
27815,一位证券从业人士对《国际金融报》记者表示，在品牌力上，东阿阿胶并没有茅台那么强的实力，市场占有率有下降趋势,东阿阿胶,-1
27826,随着昨日老凤祥发布业绩公告不及预期，股价呈现震荡下跌的态势，今日早盘低开跌1.08%，报45元，随后震荡下行，截至14点47分，老凤祥跌4.64%，报43.38元,老凤祥,-1
27832,探究老凤祥业绩下滑的原因，有业内人士指出，“老凤祥在各处抢滩布点，增开新店，这种跑马圈地式发展模式弊端开始显现，由于，市场竞争激烈、集中度低、产品同质化严重、品牌附加值低等问题制约，业绩不佳，也在情理之中”,老凤祥,-1
27867,《每日经济新闻》记者注意到，据数据显示，根据贵州茅台最新分红预案，从2015年到2017年，三年来贵州茅台股息率逐年下滑，而此前还曾有券商高喊茅台目标价969元,贵州茅台,-1
27882,据了解，鹏博士业务下滑主要受到移动、联通、电信三大运营商对宽带接入市场激烈竞争的影响,鹏博士,-1
27883,在三大运营商的竞争中，鹏博士“很受伤”,鹏博士,-1
27903,此外，万科近年来被频繁质疑其金鹏和德盈两个资管计划一直未详细披露背后架构和资金杠杆使用倍数，以及资管计划的到期时间,万科,-1
27920,快报显示，誉衡药业2017年业绩下滑严重，营业利润352，905，505.33元，同比上年降低54.48%；利润总额381，451，696.88元，同比上年降低55.56%；归属于上市公司股东的净利润312，264，617.92元，同比上年降低56.43%,誉衡药业,-1
27943,安徽鸿旭的“空头支票”迟迟不兑现，一再打击汇源通信的股价，公司最新股价停留在14.52元,汇源通信,-1
27976,但是两条走不通：比如定向增发增资，引入新的股东，但是受乐视网2017年亏损的影响，按《创业板上市公司证券发行管理暂行办法》规定，需要连续2年盈利才能做，现在也做不了,乐视网,-1
28029,自身经营不善，控股股东持股比例过低，资金实力不足，工大高新终于沦为市场的围猎对象,工大高新,-1
28065,浦发银行仅跌2.64%，对银行股拖累有限,浦发银行,-1
28079,2018年2月6日，国家农业部渔业渔政管理局官网刊发《獐子岛扇贝死亡凸显海洋牧场建设系统性风险》的文章，其中指出：此次獐子岛的扇贝存货异常事件不是简单的个案，反映出的是海洋牧场建设的系统性风险问题,獐子岛,-1
28128,而如今距成功上市还不到一年，金麒麟就陷入增收不增利的窘境，不仅如此，该公司在二级市场上还遭受冷待，并于近日加入了“破发大军”,金麒麟,-1
28134,事实上，上市前，金麒麟的高管变动就较为频繁,金麒麟,-1
28160,如“宝能系”举牌万科，如果不是“恒大系”的后续举牌，或许“宝能系”早已出现了“爆仓”的局面，而近期万科股价下跌，“恒大系”已经出现浮亏,万科,-1
28176,2016年，一汽轿车曾亏损9.54亿元，2017年能够扭亏为盈，主要得益于成功推出智能网联版车型奔腾X40，加之合作品牌双明星车型的持续热销，公司全年实现整车销售23.95万辆，较上年增长23.77%,一汽轿车,-1
28198,对于此次金龙机电控股权拟变更问题，金龙机电财务总监林天雁表示，由于控股股东金龙集团自身经营对资金需求较大，导致其目前持有的上市公司股权质押比例较高,金龙机电,-1
28219,受利空消息打压，京汉股份今日高开低走，一度跌逾5%，成交量快速放大，换手率近7成,京汉股份,-1
28247,因此，维格娜丝终止了“研发设计中心升级建设项目”，并将该项目相应的募集资金1.10亿元和利息全部变更为永久性补充公司流动资金,维格娜丝,-1
28290,除了公司股价下挫之外，华塑控股在转型期还遭遇了“亿元债”风波,华塑控股,-1
28299,在剥离持续亏损的麦田园林、购买樱华医院51%股权的背后是华塑控股扣非后归属净利润连亏15年的尴尬,华塑控股,-1
28322,华通化学被关停的同时，其母公司辉丰股份亦遭遇环保疑云,辉丰股份,-1
28339,虽然增持是“主旋律”，不过也有个别个股遭遇了减持，、和万华化学3家公司遭遇了不同幅度的减持,万华化学,-1
28352,天风证券认为，上海银行当前价值严重低估，比已上市城商行估值更低，被市场“错杀”，给予其“买入”评级，目标价25.7元，建议等待股价企稳后逐步配置，看好反弹空间,上海银行,-1
28361,延华智能的股价走弱，事发突然,延华智能,-1
28370,但真正导致达华智能市值坍塌的最重要的导火索，无疑是遭遇了乐视黑天鹅,达华智能,-1
28374,倘若达华智能股价依然持续羸弱，相关质押将遭遇平仓风险,达华智能,-1
28395,很显然，龙泉股份已经涉嫌信披违规,龙泉股份,-1
28410,从目前的资金状况来看，龙泉股份这种垫资增长模式已经难以持续,龙泉股份,-1
28431,马敬忠称造系是媒体博眼球的说法，并对梅雁吉祥管理层和恒大之间存在矛盾的传闻直言“不清楚”，他表示：“不能说股东否决过董事会的议案就说有矛盾吧；如果损害股东利益，股东无论大小都应该否决它,梅雁吉祥,-1
28463,其中，同洲电子今年以来累计下跌10.63%，最新收盘价为10.01元，公司在互动易平台上发布的数据显示，截至2016年12月31日，公司总股东户数为75501户，较2016年三季度末减少23919户，减幅为24.06%,同洲电子,-1
